0,1,2,3,4
NCT00003657,Inclusion,creatinine <= 1.5 x normal,<VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=lower_equal Unit=>1.5</VML> x normal,"[['Creatinine', '<=', 1.5, '']]"
NCT00003657,Inclusion,bilirubin <= 1.5 x normal,<VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=>1.5</VML> x normal,"[['Bilirubin', '<=', 1.5, '']]"
NCT00003657,Inclusion,creatinine clearance >= 60 cc/min,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=>60</VML> cc / min,"[['Creatinine clearance', '>=', 60.0, '']]"
NCT00003657,Inclusion,sgot < 2.5 x normal,<VL Label=AST Source=DK>sgot</VL> <VML Logic=lower Unit=>2.5</VML> x normal,"[['AST', '<', 2.5, 'u/l']]"
NCT00003657,Inclusion,uncontrolled or severe cardiovascular disease including recent (< 6 months),<VL Label=uncontrolled or severe cardiovascular disease including recent Source=ngram>uncontrolled or severe cardiovascular disease including recent</VL> ( <VML Logic=lower Unit=months>6</VML> ) ,"[['uncontrolled or severe cardiovascular disease including recent', '<', '6', 'months']]"
NCT00003657,Inclusion,unable to stop taking antihypertensive medication 24 hours prior to,<VL Label=unable to stop taking antihypertensive medication Source=ngram>unable to stop taking antihypertensive medication</VL> <VML Logic=equal Unit=hours>24</VML> prior to,"[['unable to stop taking antihypertensive medication', '=', '24', 'hours']]"
NCT00003666,Inclusion,patient characteristics: age: 18 and over performance status: ecog 0-1 life expectancy: not,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>18</VML> performance status: <VL Label=ECOG Source=DK>ecog</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> life expectancy: not,"[['Age', '>=', 18.0, 'years'], ['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT00003666,Inclusion,specified hematopoietic: granulocyte count at least 1500/mm3 platelet count at least,specified hematopoietic: granulocyte count <VML Logic=greater_equal Unit=/mm3>1500</VML> <VL Label=platelet count measurement Source=UMLS>platelet count</VL> greater_equal,"[['platelet count measurement', '>=', '1500', '/mm3']]"
NCT00003666,Inclusion,100000/mm3 hepatic: bilirubin no greater 1.5 mg/dl sgot no greater than 2 times upper,<VML Logic=equal Unit=/mm3>100000</VML> hepatic: <VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=mg/dl>1.5</VML> <VL Label=AST Source=DK>sgot</VL> <VML Logic=lower_equal Unit=times>2</VML> upper,"[['Bilirubin', '<=', 1.5, 'mg/dl'], ['AST', '<=', 2.0, 'times']]"
NCT00003666,Inclusion,cancer or patients with less than a 30% risk of relapse,<VL Label=cancer or patients with less Source=ngram>cancer or patients with less</VL> than a <VML Logic=equal Unit=%>30</VML> risk of relapse,"[['cancer or patients with less', '=', '30', '%']]"
NCT00003666,Inclusion,prior concurrent therapy: biologic therapy: not specified chemotherapy: at least 4 weeks,<VL Label=prior concurrent therapy Source=ngram>prior concurrent therapy</VL>: biologic therapy: not specified chemotherapy: <VML Logic=greater_equal Unit=weeks>4</VML>,"[['prior concurrent therapy', '>=', '4', 'weeks']]"
NCT00003666,Inclusion,since prior chemotherapy (6 weeks since mitomycin) at least 1 prior chemotherapy agent or,since <VL Label=prior chemotherapy Source=UMLS>prior chemotherapy</VL> ( <VML Logic=equal Unit=weeks>6</VML> since mitomycin ) <VML Logic=greater_equal Unit=>1</VML> prior chemotherapy agent or,"[['prior chemotherapy', '=', '6', 'weeks'], ['prior chemotherapy', '>=', '1', '']]"
NCT00003666,Inclusion,more than 1 prior chemotherapy agent or combination for metastatic or recurrent disease no,<VML Logic=greater Unit=>1</VML> <VL Label=prior chemotherapy Source=UMLS>prior chemotherapy</VL> agent or combination for metastatic or recurrent disease no,"[['prior chemotherapy', '>', '1', '']]"
NCT00003666,Inclusion,at least 4 weeks since prior radiotherapy no concurrent palliative radiotherapy surgery:,<VML Logic=greater_equal Unit=weeks>4</VML> since prior radiotherapy no concurrent palliative radiotherapy <VL Label=Surgery Source=DK>surgery</VL>:,"[['Surgery', '>=', 4.0, 'weeks']]"
NCT00003685,Inclusion,performance status of ecog 2 or 3 otherwise unexplained weight loss greater than 10% in the,performance status of <VL Label=ECOG Source=DK>ecog</VL> <VML Logic=equal Unit=>2</VML> or <VML Logic=equal Unit=>3</VML> otherwise unexplained <VL Label=Weight Loss Source=DK>weight loss</VL> <VML Logic=greater Unit=%>10</VML> in the,"[['ECOG', '=', 2.0, ''], ['ECOG', '=', 3.0, ''], ['Weight Loss', '>', 10.0, '%']]"
NCT00003685,Inclusion,last 6 months bulky disease that cannot be irradiated safely to high doses inability to,<VL Label=last Source=ngram>last</VL> <VML Logic=equal Unit=months>6</VML> bulky disease that cannot be irradiated safely to high doses inability to,"[['last', '=', '6', 'months']]"
NCT00003685,Inclusion,patient characteristics: age: 16 and over performance status: ecog 0-3 life expectancy:,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>16</VML> performance status: <VL Label=ECOG Source=DK>ecog</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>3</VML> life expectancy:,"[['Age', '>=', 16.0, 'years'], ['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 3.0, '']]"
NCT00003685,Inclusion,active malignancy that is causing symptoms or is expected to progress in the next 3 months,<VL Label=active malignancy that is causing symptoms or is expected to progress Source=ngram>active malignancy that is causing symptoms or is expected to progress</VL> <VML Logic=lower_equal Unit=next months>3</VML>,"[['active malignancy that is causing symptoms or is expected to progress', '<=', '3', 'next months']]"
NCT00003685,Inclusion,prior concurrent therapy: biologic therapy: not specified chemotherapy: at least 30 days,<VL Label=prior concurrent therapy Source=ngram>prior concurrent therapy</VL>: biologic therapy: not specified chemotherapy: <VML Logic=greater_equal Unit=days>30</VML>,"[['prior concurrent therapy', '>=', '30', 'days']]"
NCT00003685,Inclusion,since prior chemotherapy and failed no planned chemotherapy within 38 days after study,since <VL Label=prior chemotherapy Source=UMLS>prior chemotherapy</VL> and failed no planned chemotherapy <VML Logic=lower Unit=days>38</VML> after study,"[['prior chemotherapy', '<', '38', 'days']]"
NCT00003685,Inclusion,treatment endocrine therapy: not specified radiotherapy: no planned laser therapy within 38,<VL Label=treatment endocrine therapy Source=ngram>treatment endocrine therapy</VL>: not specified radiotherapy: no planned laser therapy <VML Logic=lower Unit=>38</VML> ,"[['treatment endocrine therapy', '<', '38', '']]"
NCT00003685,Inclusion,days after study treatment surgery: at least 30 days since prior surgery and failed other:,days after study treatment <VL Label=Surgery Source=DK>surgery</VL>: <VML Logic=greater_equal Unit=days>30</VML> since prior <VL Label=Surgery Source=DK>surgery</VL> and failed other:,"[['Surgery', '>=', 30.0, 'days']]"
NCT00003685,Inclusion,no planned photodynamic therapy or sclerotherapy within 38 days after study treatment,no <VL Label=planned photodynamic therapy or sclerotherapy Source=ngram>planned photodynamic therapy or sclerotherapy</VL> <VML Logic=lower Unit=days>38</VML> after study treatment,"[['planned photodynamic therapy or sclerotherapy', '<', '38', 'days']]"
NCT00003974,Inclusion,wedge resection or stage i or ii mesothelioma measurable disease lesions must be at least 3,<VL Label=wedge resection or stage i or ii mesothelioma measurable disease lesions Source=ngram>wedge resection or stage i or ii mesothelioma measurable disease lesions</VL> must be <VML Logic=greater_equal Unit=>3</VML> ,"[['wedge resection or stage i or ii mesothelioma measurable disease lesions', '>=', '3', '']]"
NCT00003974,Inclusion,patient characteristics: age: 20 to 70 performance status: not specified life expectancy:,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>20</VML> - <VML Logic=lower_equal Unit=>70</VML> <VL Label=performance status Source=UMLS>performance status</VL>: not specified life expectancy:,"[['Age', '>=', 20.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT00004095,Inclusion,bladder cancer - no more than 1 prior therapy,bladder cancer - <VML Logic=lower_equal Unit=>1</VML> <VL Label=prior therapy Source=UMLS>prior therapy</VL>,"[['prior therapy', '<=', '1', '']]"
NCT00004095,Inclusion,colorectal cancer - no more than 1 prior therapy,colorectal cancer - <VML Logic=lower_equal Unit=>1</VML> <VL Label=prior therapy Source=UMLS>prior therapy</VL>,"[['prior therapy', '<=', '1', '']]"
NCT00004095,Inclusion,lung cancer - no more than 1 prior therapy,lung cancer - <VML Logic=lower_equal Unit=>1</VML> <VL Label=prior therapy Source=UMLS>prior therapy</VL>,"[['prior therapy', '<=', '1', '']]"
NCT00004095,Inclusion,ecog 0-2,<VL Label=ECOG Source=DK>ecog</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML> ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT00004095,Inclusion,granulocyte count at least 1500/mm^3,<VL Label=granulocyte count Source=ngram>granulocyte count</VL> <VML Logic=greater_equal Unit=/mm^3>1500</VML>,"[['granulocyte count', '>=', '1500', '/mm^3']]"
NCT00004095,Inclusion,platelet count at least 100000/mm^3,<VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=greater_equal Unit=/mm^3>100000</VML>,"[['platelet count measurement', '>=', '100000', '/mm^3']]"
NCT00004095,Inclusion,bilirubin no greater than 1.5 mg/dl regardless of liver involvement secondary to tumor,<VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=mg/dl>1.5</VML> regardless of liver involvement secondary to <VL Label=Tumor Source=DK>tumor</VL>,"[['Bilirubin', '<=', 1.5, 'mg/dl']]"
NCT00004095,Inclusion,sgot no greater than 3 times upper limit of normal (uln) (no greater than 5 times uln,<VL Label=AST Source=DK>sgot</VL> <VML Logic=lower_equal Unit=times upper limit of normal>3</VML> ( uln )  ( <VML Logic=lower_equal Unit=times uln>5</VML>,"[['AST', '<=', 3.0, 'times upper limit of normal'], ['AST', '<=', 5.0, 'times uln']]"
NCT00004095,Inclusion,creatinine no greater than 1.8 mg/dl,<VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=lower_equal Unit=mg/dl>1.8</VML>,"[['Creatinine', '<=', 1.8, 'mg/dl']]"
NCT00004095,Inclusion,calcium less than 12.0 mg/dl,<VL Label=calcium Source=ngram>calcium</VL> <VML Logic=lower Unit=mg/dl>12.0</VML>,"[['calcium', '<', '12.0', 'mg/dl']]"
NCT00004095,Inclusion,no myocardial infarction within the past 6 months,no <VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=past months>6</VML>,"[['Myocardial infarction', '<', 6.0, 'past months']]"
NCT00004095,Inclusion,no other malignancy within the past 5 years except adequately treated basal or,no other <VL Label=malignancy Source=ngram>malignancy</VL> <VML Logic=lower Unit=past years>5</VML> except adequately treated basal or,"[['malignancy', '<', '5', 'past years']]"
NCT00004095,Inclusion,"prior adjuvant chemotherapy allowed, if at least 1 year between last dose of adjuvant","<VL Label=prior adjuvant chemotherapy allowed Source=ngram>prior adjuvant chemotherapy allowed</VL>, if <VML Logic=greater_equal Unit=year>1</VML> between last dose of adjuvant","[['prior adjuvant chemotherapy allowed', '>=', '1', 'year']]"
NCT00005023,Inclusion,patient characteristics: age: 18 and over performance status: karnofsky 90-100% life,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>18</VML> performance status: <VL Label=Karnofsky Source=DK>karnofsky</VL> <VML Logic=greater_equal Unit=%>90</VML> - <VML Logic=lower_equal Unit=%>100</VML> life,"[['Age', '>=', 18.0, 'years'], ['Karnofsky', '>=', 90.0, '%'], ['Karnofsky', '<=', 100.0, '%']]"
NCT00005023,Inclusion,greater than 100000/mm3 hepatic: bilirubin less than 1.5 mg/dl renal: creatinine less than,<VML Logic=greater Unit=/mm3>100000</VML> hepatic: <VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower Unit=mg/dl>1.5</VML> renal: <VL Label=Creatinine Source=DK>creatinine</VL> less than,"[['Bilirubin', '<', 1.5, 'mg/dl']]"
NCT00005023,Inclusion,1.5 mg/dl or creatinine clearance greater than 60 ml/min other: female patients must have,<VML Logic=equal Unit=mg/dl>1.5</VML> or <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater Unit=ml/min>60</VML> other: female patients must have,"[['Creatinine clearance', '>', 60.0, 'ml/min']]"
NCT00005023,Inclusion,characteristics at least 4 weeks since prior cytotoxic chemotherapy endocrine therapy: at,<VL Label=characteristics Source=ngram>characteristics</VL> <VML Logic=greater_equal Unit=weeks>4</VML> since prior cytotoxic chemotherapy endocrine therapy: at,"[['characteristics', '>=', '4', 'weeks']]"
NCT00005023,Inclusion,least 4 weeks since prior corticosteroids radiotherapy: see disease characteristics,<VL Label=least Source=ngram>least</VL> <VML Logic=equal Unit=weeks>4</VML> since prior corticosteroids radiotherapy: see disease characteristics,"[['least', '=', '4', 'weeks']]"
NCT00005880,Inclusion,"one abnormal area, lesion must be greater than 1.5 mm current or ex-smokers who have smoked","one abnormal area, <VL Label=Lesion Source=DK>lesion</VL> must be <VML Logic=greater Unit=mm>1.5</VML> current or ex-smokers who have smoked","[['Lesion', '>', 1.5, 'mm']]"
NCT00005880,Inclusion,morphometric index at least 7 by computer-assisted image analysis no invasive cancer on,<VL Label=morphometric index Source=ngram>morphometric index</VL> <VML Logic=greater_equal Unit=>7</VML> by computer-assisted image analysis no invasive cancer on,"[['morphometric index', '>=', '7', '']]"
NCT00005880,Inclusion,patient characteristics: age: 40 to 74 performance status: not specified life expectancy:,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>40</VML> - <VML Logic=lower_equal Unit=>74</VML> <VL Label=performance status Source=UMLS>performance status</VL>: not specified life expectancy:,"[['Age', '>=', 40.0, 'years'], ['Age', '<=', 74.0, 'years']]"
NCT00005880,Inclusion,"least 6 months since prior inhaled glucocorticoids (e.g., budesonide, beclovent, or","<VL Label=least Source=ngram>least</VL> <VML Logic=equal Unit=months>6</VML> since prior inhaled glucocorticoids ( e.g., budesonide, beclovent, or","[['least', '=', '6', 'months']]"
NCT00006036,Inclusion,at least 4 weeks) recommended phase ii dose portion of study: previously untreated advanced,<VML Logic=greater_equal Unit=weeks>4</VML> ) <VL Label=recommended phase ii dose portion of study Source=ngram>recommended phase ii dose portion of study</VL>: previously untreated advanced,"[['recommended phase ii dose portion of study', '>=', '4', 'weeks']]"
NCT00006036,Inclusion,measurable lesion at least 20 mm by physical exam or x-ray or at least 10 mm by spiral ct,measurable <VL Label=Lesion Source=DK>lesion</VL> <VML Logic=greater_equal Unit=mm>20</VML> by physical exam or x-ray or <VML Logic=greater_equal Unit=mm>10</VML> by spiral ct,"[['Lesion', '>=', 20.0, 'mm'], ['Lesion', '>=', 10.0, 'mm']]"
NCT00006036,Inclusion,patient characteristics: age: 18 and over performance status: ecog 0-2 life expectancy: not,patient characteristics: <VL Label=Age Source=DK>age</VL>: <VML Logic=greater_equal Unit=>18</VML> performance status: <VL Label=ECOG Source=DK>ecog</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML> life expectancy: not,"[['Age', '>=', 18.0, 'years'], ['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT00006036,Inclusion,specified hematopoietic: absolute granulocyte count at least 1500/mm3 platelet count at,specified hematopoietic: absolute granulocyte count <VML Logic=greater_equal Unit=/mm3>1500</VML> <VL Label=platelet count measurement Source=UMLS>platelet count</VL> at,"[['platelet count measurement', '>=', '1500', '/mm3']]"
NCT00006036,Inclusion,greater than 2.5 times uln (5 times uln if documented liver metastases) renal: creatinine,<VML Logic=greater Unit=times uln>2.5</VML> ( <VML Logic=equal Unit=times uln>5</VML> if documented liver metastases ) renal: <VL Label=Creatinine Source=DK>creatinine</VL>,"[['Creatinine', '>', 2.5, 'times uln'], ['Creatinine', '=', 5.0, 'times uln']]"
NCT00006036,Inclusion,no greater than uln or creatinine clearance at least 60 ml/min other: no greater than grade,no greater than uln or <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>60</VML> other: no greater than grade,"[['Creatinine clearance', '>=', 60.0, 'ml/min']]"
